week,material_id,supplier_id,supplier_desc,moq,inventory_ini,reqs
17,M51410449,S369645,Ardagh BNL,400000,0,0
18,M51410449,S369645,Ardagh BNL,400000,0,0
19,M51410449,S369645,Ardagh BNL,400000,0,0
20,M51410449,S369645,Ardagh BNL,400000,0,0
21,M51410449,S369645,Ardagh BNL,400000,0,0
22,M51410449,S369645,Ardagh BNL,400000,0,0
23,M51410449,S369645,Ardagh BNL,400000,0,0
24,M51410449,S369645,Ardagh BNL,400000,0,0
25,M51410449,S369645,Ardagh BNL,400000,0,0
26,M51410449,S369645,Ardagh BNL,400000,0,0
27,M51410449,S369645,Ardagh BNL,400000,0,0
28,M51410449,S369645,Ardagh BNL,400000,0,0
29,M51410449,S369645,Ardagh BNL,400000,0,0
30,M51410449,S369645,Ardagh BNL,400000,0,0
31,M51410449,S369645,Ardagh BNL,400000,0,0
32,M51410449,S369645,Ardagh BNL,400000,0,0
33,M51410449,S369645,Ardagh BNL,400000,0,0
34,M51410449,S369645,Ardagh BNL,400000,0,0
35,M51410449,S369645,Ardagh BNL,400000,0,0
36,M51410449,S369645,Ardagh BNL,400000,0,0
37,M51410449,S369645,Ardagh BNL,400000,0,0
8,M51410450,S329057,CEISA PACKAGING,65000,19600,0
9,M51410450,S329057,CEISA PACKAGING,65000,19600,0
10,M51410450,S329057,CEISA PACKAGING,65000,19600,0
11,M51410450,S329057,CEISA PACKAGING,65000,19600,0
12,M51410450,S329057,CEISA PACKAGING,65000,19600,0
13,M51410450,S329057,CEISA PACKAGING,65000,19600,0
14,M51410450,S329057,CEISA PACKAGING,65000,19600,0
15,M51410450,S329057,CEISA PACKAGING,65000,19600,0
16,M51410450,S329057,CEISA PACKAGING,65000,19600,0
17,M51410450,S329057,CEISA PACKAGING,65000,19600,0
18,M51410450,S329057,CEISA PACKAGING,65000,19600,0
19,M51410450,S329057,CEISA PACKAGING,65000,19600,0
20,M51410450,S329057,CEISA PACKAGING,65000,19600,0
21,M51410450,S329057,CEISA PACKAGING,65000,19600,0
22,M51410450,S329057,CEISA PACKAGING,65000,19600,0
23,M51410450,S329057,CEISA PACKAGING,65000,19600,0
24,M51410450,S329057,CEISA PACKAGING,65000,19600,0
25,M51410450,S329057,CEISA PACKAGING,65000,19600,0
26,M51410450,S329057,CEISA PACKAGING,65000,19600,0
27,M51410450,S329057,CEISA PACKAGING,65000,19600,0
28,M51410450,S329057,CEISA PACKAGING,65000,19600,0
29,M51410450,S329057,CEISA PACKAGING,65000,19600,0
30,M51410450,S329057,CEISA PACKAGING,65000,19600,0
31,M51410450,S329057,CEISA PACKAGING,65000,19600,0
32,M51410450,S329057,CEISA PACKAGING,65000,19600,0
33,M51410450,S329057,CEISA PACKAGING,65000,19600,0
34,M51410450,S329057,CEISA PACKAGING,65000,19600,0
35,M51410450,S329057,CEISA PACKAGING,65000,19600,0
36,M51410450,S329057,CEISA PACKAGING,65000,19600,0
37,M51410450,S329057,CEISA PACKAGING,65000,19600,0
8,M51415290,S369645,Ardagh BNL,400000,455766,0
9,M51415290,S369645,Ardagh BNL,400000,455766,0
10,M51415290,S369645,Ardagh BNL,400000,455766,0
11,M51415290,S369645,Ardagh BNL,400000,455766,0
12,M51415290,S369645,Ardagh BNL,400000,455766,0
13,M51415290,S369645,Ardagh BNL,400000,455766,0
14,M51415290,S369645,Ardagh BNL,400000,455766,0
15,M51415290,S369645,Ardagh BNL,400000,455766,0
16,M51415290,S369645,Ardagh BNL,400000,455766,0
17,M51415290,S369645,Ardagh BNL,400000,455766,0
18,M51415290,S369645,Ardagh BNL,400000,455766,0
19,M51415290,S369645,Ardagh BNL,400000,455766,0
20,M51415290,S369645,Ardagh BNL,400000,455766,0
21,M51415290,S369645,Ardagh BNL,400000,455766,0
22,M51415290,S369645,Ardagh BNL,400000,455766,0
23,M51415290,S369645,Ardagh BNL,400000,455766,0
24,M51415290,S369645,Ardagh BNL,400000,455766,0
25,M51415290,S369645,Ardagh BNL,400000,455766,0
26,M51415290,S369645,Ardagh BNL,400000,455766,0
27,M51415290,S369645,Ardagh BNL,400000,455766,0
28,M51415290,S369645,Ardagh BNL,400000,455766,0
29,M51415290,S369645,Ardagh BNL,400000,455766,0
30,M51415290,S369645,Ardagh BNL,400000,455766,0
31,M51415290,S369645,Ardagh BNL,400000,455766,0
32,M51415290,S369645,Ardagh BNL,400000,455766,0
33,M51415290,S369645,Ardagh BNL,400000,455766,0
34,M51415290,S369645,Ardagh BNL,400000,455766,0
35,M51415290,S369645,Ardagh BNL,400000,455766,0
36,M51415290,S369645,Ardagh BNL,400000,455766,0
37,M51415290,S369645,Ardagh BNL,400000,455766,0
8,M51415292,S369645,Ardagh BNL,400000,21101,0
9,M51415292,S369645,Ardagh BNL,400000,21101,0
10,M51415292,S369645,Ardagh BNL,400000,21101,200000
11,M51415292,S369645,Ardagh BNL,400000,21101,0
12,M51415292,S369645,Ardagh BNL,400000,21101,0
13,M51415292,S369645,Ardagh BNL,400000,21101,0
14,M51415292,S369645,Ardagh BNL,400000,21101,0
15,M51415292,S369645,Ardagh BNL,400000,21101,0
16,M51415292,S369645,Ardagh BNL,400000,21101,0
17,M51415292,S369645,Ardagh BNL,400000,21101,0
18,M51415292,S369645,Ardagh BNL,400000,21101,0
19,M51415292,S369645,Ardagh BNL,400000,21101,0
20,M51415292,S369645,Ardagh BNL,400000,21101,0
21,M51415292,S369645,Ardagh BNL,400000,21101,0
22,M51415292,S369645,Ardagh BNL,400000,21101,0
23,M51415292,S369645,Ardagh BNL,400000,21101,0
24,M51415292,S369645,Ardagh BNL,400000,21101,0
25,M51415292,S369645,Ardagh BNL,400000,21101,0
26,M51415292,S369645,Ardagh BNL,400000,21101,0
27,M51415292,S369645,Ardagh BNL,400000,21101,0
28,M51415292,S369645,Ardagh BNL,400000,21101,0
29,M51415292,S369645,Ardagh BNL,400000,21101,0
30,M51415292,S369645,Ardagh BNL,400000,21101,0
31,M51415292,S369645,Ardagh BNL,400000,21101,0
32,M51415292,S369645,Ardagh BNL,400000,21101,0
33,M51415292,S369645,Ardagh BNL,400000,21101,0
34,M51415292,S369645,Ardagh BNL,400000,21101,0
35,M51415292,S369645,Ardagh BNL,400000,21101,0
36,M51415292,S369645,Ardagh BNL,400000,21101,0
37,M51415292,S369645,Ardagh BNL,400000,21101,0
8,M51415294,S369645,Ardagh BNL,400000,162700,0
9,M51415294,S369645,Ardagh BNL,400000,162700,0
10,M51415294,S369645,Ardagh BNL,400000,162700,0
11,M51415294,S369645,Ardagh BNL,400000,162700,0
12,M51415294,S369645,Ardagh BNL,400000,162700,0
13,M51415294,S369645,Ardagh BNL,400000,162700,0
14,M51415294,S369645,Ardagh BNL,400000,162700,0
15,M51415294,S369645,Ardagh BNL,400000,162700,0
16,M51415294,S369645,Ardagh BNL,400000,162700,0
17,M51415294,S369645,Ardagh BNL,400000,162700,0
18,M51415294,S369645,Ardagh BNL,400000,162700,0
19,M51415294,S369645,Ardagh BNL,400000,162700,0
20,M51415294,S369645,Ardagh BNL,400000,162700,0
21,M51415294,S369645,Ardagh BNL,400000,162700,0
22,M51415294,S369645,Ardagh BNL,400000,162700,0
23,M51415294,S369645,Ardagh BNL,400000,162700,0
24,M51415294,S369645,Ardagh BNL,400000,162700,0
25,M51415294,S369645,Ardagh BNL,400000,162700,0
26,M51415294,S369645,Ardagh BNL,400000,162700,0
27,M51415294,S369645,Ardagh BNL,400000,162700,0
28,M51415294,S369645,Ardagh BNL,400000,162700,0
29,M51415294,S369645,Ardagh BNL,400000,162700,0
30,M51415294,S369645,Ardagh BNL,400000,162700,0
31,M51415294,S369645,Ardagh BNL,400000,162700,0
32,M51415294,S369645,Ardagh BNL,400000,162700,0
33,M51415294,S369645,Ardagh BNL,400000,162700,0
34,M51415294,S369645,Ardagh BNL,400000,162700,0
35,M51415294,S369645,Ardagh BNL,400000,162700,0
36,M51415294,S369645,Ardagh BNL,400000,162700,0
37,M51415294,S369645,Ardagh BNL,400000,162700,0
8,M51325788,S330660,CanPack BNL_DE,400000,6000,0
9,M51325788,S330660,CanPack BNL_DE,400000,6000,0
10,M51325788,S330660,CanPack BNL_DE,400000,6000,0
11,M51325788,S330660,CanPack BNL_DE,400000,6000,0
12,M51325788,S330660,CanPack BNL_DE,400000,6000,0
13,M51325788,S330660,CanPack BNL_DE,400000,6000,0
14,M51325788,S330660,CanPack BNL_DE,400000,6000,0
15,M51325788,S330660,CanPack BNL_DE,400000,6000,0
16,M51325788,S330660,CanPack BNL_DE,400000,6000,0
17,M51325788,S330660,CanPack BNL_DE,400000,6000,0
18,M51325788,S330660,CanPack BNL_DE,400000,6000,0
19,M51325788,S330660,CanPack BNL_DE,400000,6000,0
20,M51325788,S330660,CanPack BNL_DE,400000,6000,0
21,M51325788,S330660,CanPack BNL_DE,400000,6000,0
22,M51325788,S330660,CanPack BNL_DE,400000,6000,0
23,M51325788,S330660,CanPack BNL_DE,400000,6000,0
24,M51325788,S330660,CanPack BNL_DE,400000,6000,0
25,M51325788,S330660,CanPack BNL_DE,400000,6000,0
26,M51325788,S330660,CanPack BNL_DE,400000,6000,0
27,M51325788,S330660,CanPack BNL_DE,400000,6000,0
28,M51325788,S330660,CanPack BNL_DE,400000,6000,0
29,M51325788,S330660,CanPack BNL_DE,400000,6000,0
30,M51325788,S330660,CanPack BNL_DE,400000,6000,0
31,M51325788,S330660,CanPack BNL_DE,400000,6000,0
32,M51325788,S330660,CanPack BNL_DE,400000,6000,0
33,M51325788,S330660,CanPack BNL_DE,400000,6000,0
34,M51325788,S330660,CanPack BNL_DE,400000,6000,0
35,M51325788,S330660,CanPack BNL_DE,400000,6000,0
36,M51325788,S330660,CanPack BNL_DE,400000,6000,0
37,M51325788,S330660,CanPack BNL_DE,400000,6000,0
8,M51389163,S3010406,Benepack,500000,1549776,0
9,M51389163,S3010406,Benepack,500000,1549776,0
10,M51389163,S3010406,Benepack,500000,1549776,0
11,M51389163,S3010406,Benepack,500000,1549776,0
12,M51389163,S3010406,Benepack,500000,1549776,0
13,M51389163,S3010406,Benepack,500000,1549776,0
14,M51389163,S3010406,Benepack,500000,1549776,0
15,M51389163,S3010406,Benepack,500000,1549776,0
16,M51389163,S3010406,Benepack,500000,1549776,0
17,M51389163,S3010406,Benepack,500000,1549776,0
18,M51389163,S3010406,Benepack,500000,1549776,0
19,M51389163,S3010406,Benepack,500000,1549776,0
20,M51389163,S3010406,Benepack,500000,1549776,0
21,M51389163,S3010406,Benepack,500000,1549776,0
22,M51389163,S3010406,Benepack,500000,1549776,0
23,M51389163,S3010406,Benepack,500000,1549776,0
24,M51389163,S3010406,Benepack,500000,1549776,0
25,M51389163,S3010406,Benepack,500000,1549776,0
26,M51389163,S3010406,Benepack,500000,1549776,0
27,M51389163,S3010406,Benepack,500000,1549776,0
28,M51389163,S3010406,Benepack,500000,1549776,0
29,M51389163,S3010406,Benepack,500000,1549776,0
30,M51389163,S3010406,Benepack,500000,1549776,0
31,M51389163,S3010406,Benepack,500000,1549776,0
32,M51389163,S3010406,Benepack,500000,1549776,0
33,M51389163,S3010406,Benepack,500000,1549776,0
34,M51389163,S3010406,Benepack,500000,1549776,0
35,M51389163,S3010406,Benepack,500000,1549776,0
36,M51389163,S3010406,Benepack,500000,1549776,0
37,M51389163,S3010406,Benepack,500000,1549776,0
8,M51398682,S3010406,Benepack,500000,1359944,500000
9,M51398682,S3010406,Benepack,500000,1359944,0
10,M51398682,S3010406,Benepack,500000,1359944,0
11,M51398682,S3010406,Benepack,500000,1359944,0
12,M51398682,S3010406,Benepack,500000,1359944,0
13,M51398682,S3010406,Benepack,500000,1359944,0
14,M51398682,S3010406,Benepack,500000,1359944,0
15,M51398682,S3010406,Benepack,500000,1359944,0
16,M51398682,S3010406,Benepack,500000,1359944,0
17,M51398682,S3010406,Benepack,500000,1359944,0
18,M51398682,S3010406,Benepack,500000,1359944,0
19,M51398682,S3010406,Benepack,500000,1359944,0
20,M51398682,S3010406,Benepack,500000,1359944,1750000
21,M51398682,S3010406,Benepack,500000,1359944,0
22,M51398682,S3010406,Benepack,500000,1359944,0
23,M51398682,S3010406,Benepack,500000,1359944,0
24,M51398682,S3010406,Benepack,500000,1359944,0
25,M51398682,S3010406,Benepack,500000,1359944,0
26,M51398682,S3010406,Benepack,500000,1359944,0
27,M51398682,S3010406,Benepack,500000,1359944,0
28,M51398682,S3010406,Benepack,500000,1359944,0
29,M51398682,S3010406,Benepack,500000,1359944,0
30,M51398682,S3010406,Benepack,500000,1359944,0
31,M51398682,S3010406,Benepack,500000,1359944,0
32,M51398682,S3010406,Benepack,500000,1359944,2250000
33,M51398682,S3010406,Benepack,500000,1359944,0
34,M51398682,S3010406,Benepack,500000,1359944,0
35,M51398682,S3010406,Benepack,500000,1359944,0
36,M51398682,S3010406,Benepack,500000,1359944,0
37,M51398682,S3010406,Benepack,500000,1359944,0
8,M51390476,S3010406,Benepack,500000,466800,0
9,M51390476,S3010406,Benepack,500000,466800,0
10,M51390476,S3010406,Benepack,500000,466800,0
11,M51390476,S3010406,Benepack,500000,466800,0
12,M51390476,S3010406,Benepack,500000,466800,0
13,M51390476,S3010406,Benepack,500000,466800,0
14,M51390476,S3010406,Benepack,500000,466800,0
15,M51390476,S3010406,Benepack,500000,466800,0
16,M51390476,S3010406,Benepack,500000,466800,0
17,M51390476,S3010406,Benepack,500000,466800,0
18,M51390476,S3010406,Benepack,500000,466800,0
19,M51390476,S3010406,Benepack,500000,466800,0
20,M51390476,S3010406,Benepack,500000,466800,0
21,M51390476,S3010406,Benepack,500000,466800,0
22,M51390476,S3010406,Benepack,500000,466800,0
23,M51390476,S3010406,Benepack,500000,466800,0
24,M51390476,S3010406,Benepack,500000,466800,0
25,M51390476,S3010406,Benepack,500000,466800,0
26,M51390476,S3010406,Benepack,500000,466800,0
27,M51390476,S3010406,Benepack,500000,466800,0
28,M51390476,S3010406,Benepack,500000,466800,0
29,M51390476,S3010406,Benepack,500000,466800,0
30,M51390476,S3010406,Benepack,500000,466800,0
31,M51390476,S3010406,Benepack,500000,466800,0
32,M51390476,S3010406,Benepack,500000,466800,0
33,M51390476,S3010406,Benepack,500000,466800,0
34,M51390476,S3010406,Benepack,500000,466800,0
35,M51390476,S3010406,Benepack,500000,466800,0
36,M51390476,S3010406,Benepack,500000,466800,0
37,M51390476,S3010406,Benepack,500000,466800,0
8,M51416857,S337463,ASPLA,147000,122100,0
9,M51416857,S337463,ASPLA,147000,122100,0
10,M51416857,S337463,ASPLA,147000,122100,0
11,M51416857,S337463,ASPLA,147000,122100,0
12,M51416857,S337463,ASPLA,147000,122100,0
13,M51416857,S337463,ASPLA,147000,122100,0
14,M51416857,S337463,ASPLA,147000,122100,147000
15,M51416857,S337463,ASPLA,147000,122100,0
16,M51416857,S337463,ASPLA,147000,122100,0
17,M51416857,S337463,ASPLA,147000,122100,0
18,M51416857,S337463,ASPLA,147000,122100,0
19,M51416857,S337463,ASPLA,147000,122100,0
20,M51416857,S337463,ASPLA,147000,122100,0
21,M51416857,S337463,ASPLA,147000,122100,0
22,M51416857,S337463,ASPLA,147000,122100,220500
23,M51416857,S337463,ASPLA,147000,122100,0
24,M51416857,S337463,ASPLA,147000,122100,0
25,M51416857,S337463,ASPLA,147000,122100,0
26,M51416857,S337463,ASPLA,147000,122100,0
27,M51416857,S337463,ASPLA,147000,122100,0
28,M51416857,S337463,ASPLA,147000,122100,0
29,M51416857,S337463,ASPLA,147000,122100,0
30,M51416857,S337463,ASPLA,147000,122100,0
31,M51416857,S337463,ASPLA,147000,122100,0
32,M51416857,S337463,ASPLA,147000,122100,220500
33,M51416857,S337463,ASPLA,147000,122100,0
34,M51416857,S337463,ASPLA,147000,122100,0
35,M51416857,S337463,ASPLA,147000,122100,0
36,M51416857,S337463,ASPLA,147000,122100,0
37,M51416857,S337463,ASPLA,147000,122100,0
8,M51414918,S369645,Ardagh BNL,400000,206948,0
9,M51414918,S369645,Ardagh BNL,400000,206948,0
10,M51414918,S369645,Ardagh BNL,400000,206948,0
11,M51414918,S369645,Ardagh BNL,400000,206948,0
12,M51414918,S369645,Ardagh BNL,400000,206948,0
13,M51414918,S369645,Ardagh BNL,400000,206948,0
14,M51414918,S369645,Ardagh BNL,400000,206948,0
15,M51414918,S369645,Ardagh BNL,400000,206948,0
16,M51414918,S369645,Ardagh BNL,400000,206948,0
17,M51414918,S369645,Ardagh BNL,400000,206948,0
18,M51414918,S369645,Ardagh BNL,400000,206948,0
19,M51414918,S369645,Ardagh BNL,400000,206948,0
20,M51414918,S369645,Ardagh BNL,400000,206948,0
21,M51414918,S369645,Ardagh BNL,400000,206948,0
22,M51414918,S369645,Ardagh BNL,400000,206948,0
23,M51414918,S369645,Ardagh BNL,400000,206948,0
24,M51414918,S369645,Ardagh BNL,400000,206948,0
25,M51414918,S369645,Ardagh BNL,400000,206948,0
26,M51414918,S369645,Ardagh BNL,400000,206948,0
27,M51414918,S369645,Ardagh BNL,400000,206948,0
28,M51414918,S369645,Ardagh BNL,400000,206948,0
29,M51414918,S369645,Ardagh BNL,400000,206948,0
30,M51414918,S369645,Ardagh BNL,400000,206948,0
31,M51414918,S369645,Ardagh BNL,400000,206948,0
32,M51414918,S369645,Ardagh BNL,400000,206948,0
33,M51414918,S369645,Ardagh BNL,400000,206948,0
34,M51414918,S369645,Ardagh BNL,400000,206948,0
35,M51414918,S369645,Ardagh BNL,400000,206948,0
36,M51414918,S369645,Ardagh BNL,400000,206948,0
37,M51414918,S369645,Ardagh BNL,400000,206948,0
8,M51405466,S3010406,Benepack,500000,1198898,500000
9,M51405466,S3010406,Benepack,500000,1198898,0
10,M51405466,S3010406,Benepack,500000,1198898,0
11,M51405466,S3010406,Benepack,500000,1198898,0
12,M51405466,S3010406,Benepack,500000,1198898,0
13,M51405466,S3010406,Benepack,500000,1198898,0
14,M51405466,S3010406,Benepack,500000,1198898,0
15,M51405466,S3010406,Benepack,500000,1198898,0
16,M51405466,S3010406,Benepack,500000,1198898,0
17,M51405466,S3010406,Benepack,500000,1198898,3000000
18,M51405466,S3010406,Benepack,500000,1198898,0
19,M51405466,S3010406,Benepack,500000,1198898,0
20,M51405466,S3010406,Benepack,500000,1198898,0
21,M51405466,S3010406,Benepack,500000,1198898,0
22,M51405466,S3010406,Benepack,500000,1198898,0
23,M51405466,S3010406,Benepack,500000,1198898,0
24,M51405466,S3010406,Benepack,500000,1198898,0
25,M51405466,S3010406,Benepack,500000,1198898,0
26,M51405466,S3010406,Benepack,500000,1198898,0
27,M51405466,S3010406,Benepack,500000,1198898,0
28,M51405466,S3010406,Benepack,500000,1198898,3250000
29,M51405466,S3010406,Benepack,500000,1198898,0
30,M51405466,S3010406,Benepack,500000,1198898,0
31,M51405466,S3010406,Benepack,500000,1198898,0
32,M51405466,S3010406,Benepack,500000,1198898,0
33,M51405466,S3010406,Benepack,500000,1198898,0
34,M51405466,S3010406,Benepack,500000,1198898,0
35,M51405466,S3010406,Benepack,500000,1198898,0
36,M51405466,S3010406,Benepack,500000,1198898,0
37,M51405466,S3010406,Benepack,500000,1198898,0
8,M51405466,S369645,Ardagh BNL,400000,0,0
9,M51405466,S369645,Ardagh BNL,400000,0,0
10,M51405466,S369645,Ardagh BNL,400000,0,0
11,M51405466,S369645,Ardagh BNL,400000,0,0
12,M51405466,S369645,Ardagh BNL,400000,0,0
13,M51405466,S369645,Ardagh BNL,400000,0,0
14,M51405466,S369645,Ardagh BNL,400000,0,0
15,M51405466,S369645,Ardagh BNL,400000,0,0
16,M51405466,S369645,Ardagh BNL,400000,0,0
17,M51405466,S369645,Ardagh BNL,400000,0,0
18,M51405466,S369645,Ardagh BNL,400000,0,0
19,M51405466,S369645,Ardagh BNL,400000,0,0
20,M51405466,S369645,Ardagh BNL,400000,0,0
21,M51405466,S369645,Ardagh BNL,400000,0,0
22,M51405466,S369645,Ardagh BNL,400000,0,0
23,M51405466,S369645,Ardagh BNL,400000,0,0
24,M51405466,S369645,Ardagh BNL,400000,0,0
25,M51405466,S369645,Ardagh BNL,400000,0,0
26,M51405466,S369645,Ardagh BNL,400000,0,0
27,M51405466,S369645,Ardagh BNL,400000,0,0
28,M51405466,S369645,Ardagh BNL,400000,0,0
29,M51405466,S369645,Ardagh BNL,400000,0,0
30,M51405466,S369645,Ardagh BNL,400000,0,0
31,M51405466,S369645,Ardagh BNL,400000,0,0
32,M51405466,S369645,Ardagh BNL,400000,0,0
33,M51405466,S369645,Ardagh BNL,400000,0,0
34,M51405466,S369645,Ardagh BNL,400000,0,0
35,M51405466,S369645,Ardagh BNL,400000,0,0
36,M51405466,S369645,Ardagh BNL,400000,0,0
37,M51405466,S369645,Ardagh BNL,400000,0,0
8,M51414919,S329057,CEISA PACKAGING,75000,45584,0
9,M51414919,S329057,CEISA PACKAGING,75000,45584,0
10,M51414919,S329057,CEISA PACKAGING,75000,45584,0
11,M51414919,S329057,CEISA PACKAGING,75000,45584,0
12,M51414919,S329057,CEISA PACKAGING,75000,45584,0
13,M51414919,S329057,CEISA PACKAGING,75000,45584,0
14,M51414919,S329057,CEISA PACKAGING,75000,45584,0
15,M51414919,S329057,CEISA PACKAGING,75000,45584,0
16,M51414919,S329057,CEISA PACKAGING,75000,45584,0
17,M51414919,S329057,CEISA PACKAGING,75000,45584,0
18,M51414919,S329057,CEISA PACKAGING,75000,45584,0
19,M51414919,S329057,CEISA PACKAGING,75000,45584,0
20,M51414919,S329057,CEISA PACKAGING,75000,45584,0
21,M51414919,S329057,CEISA PACKAGING,75000,45584,0
22,M51414919,S329057,CEISA PACKAGING,75000,45584,0
23,M51414919,S329057,CEISA PACKAGING,75000,45584,0
24,M51414919,S329057,CEISA PACKAGING,75000,45584,0
25,M51414919,S329057,CEISA PACKAGING,75000,45584,0
26,M51414919,S329057,CEISA PACKAGING,75000,45584,0
27,M51414919,S329057,CEISA PACKAGING,75000,45584,0
28,M51414919,S329057,CEISA PACKAGING,75000,45584,0
29,M51414919,S329057,CEISA PACKAGING,75000,45584,0
30,M51414919,S329057,CEISA PACKAGING,75000,45584,0
31,M51414919,S329057,CEISA PACKAGING,75000,45584,0
32,M51414919,S329057,CEISA PACKAGING,75000,45584,0
33,M51414919,S329057,CEISA PACKAGING,75000,45584,0
34,M51414919,S329057,CEISA PACKAGING,75000,45584,0
35,M51414919,S329057,CEISA PACKAGING,75000,45584,0
36,M51414919,S329057,CEISA PACKAGING,75000,45584,0
37,M51414919,S329057,CEISA PACKAGING,75000,45584,0
8,M51418096,S330660,CanPack BNL_DE,400000,790014,0
9,M51418096,S330660,CanPack BNL_DE,400000,790014,0
10,M51418096,S330660,CanPack BNL_DE,400000,790014,0
11,M51418096,S330660,CanPack BNL_DE,400000,790014,0
12,M51418096,S330660,CanPack BNL_DE,400000,790014,0
13,M51418096,S330660,CanPack BNL_DE,400000,790014,0
14,M51418096,S330660,CanPack BNL_DE,400000,790014,0
15,M51418096,S330660,CanPack BNL_DE,400000,790014,0
16,M51418096,S330660,CanPack BNL_DE,400000,790014,800000
17,M51418096,S330660,CanPack BNL_DE,400000,790014,0
18,M51418096,S330660,CanPack BNL_DE,400000,790014,0
19,M51418096,S330660,CanPack BNL_DE,400000,790014,0
20,M51418096,S330660,CanPack BNL_DE,400000,790014,0
21,M51418096,S330660,CanPack BNL_DE,400000,790014,0
22,M51418096,S330660,CanPack BNL_DE,400000,790014,0
23,M51418096,S330660,CanPack BNL_DE,400000,790014,0
24,M51418096,S330660,CanPack BNL_DE,400000,790014,0
25,M51418096,S330660,CanPack BNL_DE,400000,790014,0
26,M51418096,S330660,CanPack BNL_DE,400000,790014,400000
27,M51418096,S330660,CanPack BNL_DE,400000,790014,0
28,M51418096,S330660,CanPack BNL_DE,400000,790014,0
29,M51418096,S330660,CanPack BNL_DE,400000,790014,0
30,M51418096,S330660,CanPack BNL_DE,400000,790014,0
31,M51418096,S330660,CanPack BNL_DE,400000,790014,0
32,M51418096,S330660,CanPack BNL_DE,400000,790014,0
33,M51418096,S330660,CanPack BNL_DE,400000,790014,0
34,M51418096,S330660,CanPack BNL_DE,400000,790014,0
35,M51418096,S330660,CanPack BNL_DE,400000,790014,400000
36,M51418096,S330660,CanPack BNL_DE,400000,790014,0
37,M51418096,S330660,CanPack BNL_DE,400000,790014,0
8,M51362614,S3010406,Benepack,500000,1708877,0
9,M51362614,S3010406,Benepack,500000,1708877,0
10,M51362614,S3010406,Benepack,500000,1708877,0
11,M51362614,S3010406,Benepack,500000,1708877,0
12,M51362614,S3010406,Benepack,500000,1708877,0
13,M51362614,S3010406,Benepack,500000,1708877,0
14,M51362614,S3010406,Benepack,500000,1708877,0
15,M51362614,S3010406,Benepack,500000,1708877,0
16,M51362614,S3010406,Benepack,500000,1708877,0
17,M51362614,S3010406,Benepack,500000,1708877,0
18,M51362614,S3010406,Benepack,500000,1708877,0
19,M51362614,S3010406,Benepack,500000,1708877,0
20,M51362614,S3010406,Benepack,500000,1708877,0
21,M51362614,S3010406,Benepack,500000,1708877,0
22,M51362614,S3010406,Benepack,500000,1708877,0
23,M51362614,S3010406,Benepack,500000,1708877,1000000
24,M51362614,S3010406,Benepack,500000,1708877,0
25,M51362614,S3010406,Benepack,500000,1708877,0
26,M51362614,S3010406,Benepack,500000,1708877,0
27,M51362614,S3010406,Benepack,500000,1708877,0
28,M51362614,S3010406,Benepack,500000,1708877,0
29,M51362614,S3010406,Benepack,500000,1708877,0
30,M51362614,S3010406,Benepack,500000,1708877,0
31,M51362614,S3010406,Benepack,500000,1708877,0
32,M51362614,S3010406,Benepack,500000,1708877,1250000
33,M51362614,S3010406,Benepack,500000,1708877,0
34,M51362614,S3010406,Benepack,500000,1708877,0
35,M51362614,S3010406,Benepack,500000,1708877,0
36,M51362614,S3010406,Benepack,500000,1708877,0
37,M51362614,S3010406,Benepack,500000,1708877,0
8,M51390666,S3010406,Benepack,500000,858912,0
9,M51390666,S3010406,Benepack,500000,858912,0
10,M51390666,S3010406,Benepack,500000,858912,0
11,M51390666,S3010406,Benepack,500000,858912,0
12,M51390666,S3010406,Benepack,500000,858912,0
13,M51390666,S3010406,Benepack,500000,858912,0
14,M51390666,S3010406,Benepack,500000,858912,0
15,M51390666,S3010406,Benepack,500000,858912,0
16,M51390666,S3010406,Benepack,500000,858912,0
17,M51390666,S3010406,Benepack,500000,858912,0
18,M51390666,S3010406,Benepack,500000,858912,750000
19,M51390666,S3010406,Benepack,500000,858912,0
20,M51390666,S3010406,Benepack,500000,858912,0
21,M51390666,S3010406,Benepack,500000,858912,0
22,M51390666,S3010406,Benepack,500000,858912,0
23,M51390666,S3010406,Benepack,500000,858912,0
24,M51390666,S3010406,Benepack,500000,858912,0
25,M51390666,S3010406,Benepack,500000,858912,0
26,M51390666,S3010406,Benepack,500000,858912,0
27,M51390666,S3010406,Benepack,500000,858912,0
28,M51390666,S3010406,Benepack,500000,858912,0
29,M51390666,S3010406,Benepack,500000,858912,750000
30,M51390666,S3010406,Benepack,500000,858912,0
31,M51390666,S3010406,Benepack,500000,858912,0
32,M51390666,S3010406,Benepack,500000,858912,0
33,M51390666,S3010406,Benepack,500000,858912,0
34,M51390666,S3010406,Benepack,500000,858912,0
35,M51390666,S3010406,Benepack,500000,858912,0
36,M51390666,S3010406,Benepack,500000,858912,0
37,M51390666,S3010406,Benepack,500000,858912,0
8,M51408102,S3010406,Benepack,500000,942062,0
9,M51408102,S3010406,Benepack,500000,942062,0
10,M51408102,S3010406,Benepack,500000,942062,0
11,M51408102,S3010406,Benepack,500000,942062,0
12,M51408102,S3010406,Benepack,500000,942062,1250000
13,M51408102,S3010406,Benepack,500000,942062,0
14,M51408102,S3010406,Benepack,500000,942062,0
15,M51408102,S3010406,Benepack,500000,942062,0
16,M51408102,S3010406,Benepack,500000,942062,0
